stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
935084,,St-Amour | Vigneault,,45.563433156504,-75.7123457099842,,,0,,,
935091,,Vigneault | Knight,,45.5647547487058,-75.703576767132,,,0,,,
935092,,Vigneault | Knight,,45.5646208035502,-75.7037910793809,,,0,,,
935099,,Vigneault | des Duchesses,,45.5640849,-75.6936225,,,0,,,
935100,,Vigneault | des Duchesses,,45.5641888,-75.6933183,,,0,,,
935109,,Vigneault | Paiement,,45.5640961850242,-75.6854941711284,,,0,,,
935110,,Vigneault | Paiement,,45.5643060324347,-75.6854986359669,,,0,,,
935118,,Paiement | du Faubourg,,45.5579146160942,-75.6850186658261,,,0,,,
935123,,Paiement | 6e Rang,,45.5506413941461,-75.6838042297488,,,0,,,
935124,,Paiement | 6e Rang,,45.5507005532569,-75.683654657659,,,0,,,
935125,,Paiement | la Vérendrye,,45.4929897,-75.6757996,,,0,,,
935126,,Paiement | la Vérendrye,,45.4934028,-75.6755029,,,0,,,
935127,,Station de la Cité,,45.4817161,-75.6821112,,,0,,,
935129,,Ste-Élisabeth | Lamoureux,,45.567393468271,-75.7472607472062,,,0,,,
935130,,Ste-Élisabeth | Lamoureux,,45.5672997066621,-75.7474170165544,,,0,,,
935200,,Paiement | Joanisse,,45.5000141,-75.6766658,,,0,,,
935201,,Paiement | Joanisse,,45.5000198,-75.676411,,,0,,,
935202,,de la Cité | Maison de la culture,,45.484948,-75.681288,,,0,,,
935203,,de la Cité | Place de la Cité,,45.484769,-75.681055,,,0,,,
941001,,St-Joseph | du Carrefour,,45.600073,-75.618247,,,0,,,
941002,,du Carrefour | St-Pierre,,45.5844034629334,-75.6183585313647,,,0,,,
941003,,du Carrefour | Fogarty,,45.5763812002782,-75.6195258821173,,,0,,,
941004,,du Carrefour | 6e rang,,45.5551157999892,-75.6305396344481,,,0,,,
941007,,Station Labrosse,,45.4908945,-75.6432661,,,0,,,
941009,,du Carrefour | 6e rang,,45.5549610863595,-75.6303833007804,,,0,,,
941010,,du Carrefour | Fogarty,,45.5764541011588,-75.6192975743036,,,0,,,
941011,,du Carrefour | St-Pierre,,45.5842536138716,-75.6181298727394,,,0,,,
941015,,du Carrefour | de la Pineraie,,45.5948055730943,-75.6173937522316,,,0,,,
941016,,du Carrefour | de la Pineraie,,45.5945587482316,-75.6171310193797,,,0,,,
941021,,du Carrefour | des Pins,,45.5896977794801,-75.6178085295581,,,0,,,
941022,,du Carrefour | des Pins,,45.5898203515426,-75.6176041817843,,,0,,,
941027,,du Carrefour | Brassard,,45.5715298959429,-75.6205635754361,,,0,,,
941028,,du Carrefour | Brassard,,45.5716678341215,-75.6206730474577,,,0,,,
941029,,du Carrefour | Mitchell,,45.5697277280569,-75.6217823639438,,,0,,,
941030,,du Carrefour | Mitchell,,45.5700371,-75.6217886,,,0,,,
941061,,Près du 2123 route du Carrefour (Arrêt de courtoisie),,45.565751,-75.6238234,,,0,,,
941062,,Près du 2120 route du Carrefour (Arrêt de courtoisie),,45.5648111,-75.6246301,,,0,,,
943001,,Paiement | Vigneault,,45.5642100384066,-75.6850566169536,,,0,,,
943002,,Paiement | Vigneault,,45.5643707725933,-75.6852977182337,,,0,,,
943009,,Près du 1580 Montée-Paiement (Arrêt de courtoisie),,45.5686168,-75.6815964,,,0,,,
943010,,Près du 1583 Montée-Paiement (Arrêt de courtoisie),,45.568599,-75.6821321,,,0,,,
943015,,Près du 1666 Montée-Paiement (Arrêt de courtoisie),,45.5755998,-75.6756916,,,0,,,
943016,,Près du 1666 Montée-Paiement (Arrêt de courtoisie),,45.5756177,-75.6760309,,,0,,,
943017,,Paiement | St-Charles,,45.5796405203297,-75.6745530843367,,,0,,,
943018,,Paiement | St-Charles,,45.5794396025963,-75.6747629317471,,,0,,,
943019,,Paiement | du Lac à la Perdrix (Arrêt de courtoisie),,45.5835969,-75.6727821,,,0,,,
943020,,Paiement | du Lac à la Perdrix (Arrêt de courtoisie),,45.5837737,-75.6727119,,,0,,,
943027,,Près du 1806 Montée-Paiement (Arrêt de courtoisie),,45.587954,-75.6686104,,,0,,,
943028,,Près du 1805 Montée-Paiement (Arrêt de courtoisie),,45.588146,-75.668722,,,0,,,
943035,,Près du 1868 Montée-Paiement,,45.5916330765929,-75.6627435864528,,,0,,,
943036,,Près du 1867 Montée-Paiement,,45.5917759514256,-75.6629578987017,,,0,,,
943041,,Paiement | Létourneau,,45.5960488018887,-75.6617077439162,,,0,,,
943042,,Paiement | Létourneau,,45.5962586,-75.661681,,,0,,,
943049,,Paiement | Potvin,,45.5972476110312,-75.6486994368899,,,0,,,
943050,,Paiement | Potvin,,45.5973949507024,-75.6486012104424,,,0,,,
943053,,Paiement | Stewart (Arrêt de courtoisie),,45.597578,-75.6398367,,,0,,,
943054,,Paiement | Stewart (Arrêt de courtoisie),,45.5977566,-75.6399082,,,0,,,
943063,,Paiement | Prud'homme (Arrêt de courtoisie),,45.598721,-75.632655,,,0,,,
943064,,Paiement | Prud'homme (Arrêt de courtoisie),,45.5988282,-75.6328247,,,0,,,
943075,,Paiement | des Chutes (Arrêt de courtoisie),,45.5993874,-75.6242199,,,0,,,
943076,,Paiement | des Chutes (Arrêt de courtoisie),,45.5995024,-75.6242611,,,0,,,
943079,,St-Joseph | École l'Équipage,,45.5997523854407,-75.620515143736,,,0,,,
943080,,St-Joseph | École l'Équipage,,45.5999086547889,-75.6205955108294,,,0,,,
943084,,St-Joseph | du Carrefour,,45.6001774,-75.618077,,,0,,,
943121,,Près du 855 chemin Fogarty (Arrêt de courtoisie),,45.5756679,-75.6255135,,,0,,,
943122,,Près du 854 chemin Fogarty (Arrêt de courtoisie),,45.575467,-75.6260002,,,0,,,
943127,,Fogarty | Sucrerie du Terroir (Arrêt de courtoisie),,45.5784026,-75.6334431,,,0,,,
943128,,Fogarty | Sucrerie du Terroir (Arrêt de courtoisie),,45.5783044,-75.6337646,,,0,,,
943131,,Fogarty | St-Charles,,45.5810770821238,-75.6404394856292,,,0,,,
943132,,Fogarty | St-Charles,,45.5809431369682,-75.64061807917,,,0,,,
943145,,Près du 609 chemin Fogarty (Arrêt de courtoisie),,45.5706584,-75.6500746,,,0,,,
943146,,Près du 612 chemin Fogarty (Arrêt de courtoisie),,45.5706182,-75.6496147,,,0,,,
943153,,Fogarty | de la Rochelle,,45.567521241027,-75.6526399229303,,,0,,,
943154,,Fogarty | de la Rochelle,,45.5675946827499,-75.6526118422715,,,0,,,
943157,,Fogarty | de Chatillon (Arrêt de courtoisie),,45.5666729,-75.6615391,,,0,,,
943158,,Fogarty | de Chatillon (Arrêt de courtoisie),,45.5666599,-75.6614419,,,0,,,
943169,,Fogarty | Napoléon-Marenger (Arrêt de courtoisie),,45.5614074,-75.6645078,,,0,,,
943170,,Fogarty | Napoléon-Marenger (Arrêt de courtoisie),,45.5613907,-75.6643986,,,0,,,
943185,,Fogarty | 6e Rang,,45.5521605554529,-75.6637682668934,,,0,,,
943186,,Fogarty | 6e Rang,,45.5521903488577,-75.6636706267154,,,0,,,
943187,,Labrosse | La Vérendrye,,45.4989442,-75.6421318,,,0,,,
943188,,Labrosse | La Vérendrye,,45.4989927,-75.6423565,,,0,,,
943191,,Près du 676 chemin Fogarty (Arrêt de courtoisie),,45.5763042,-75.6465206,,,0,,,
943192,,Près du 676 chemin Fogarty (Arrêt de courtoisie),,45.5762863,-75.6467349,,,0,,,
943193,,Paiement | du Faubourg,,45.5578867108539,-75.6852262808178,,,0,,,
